,Time [h],0,0.08,0.17,0.25,0.33,0.42,0.5,0.58,0.67,0.75,0.83,0.92,1,1.08,1.17,1.25,1.33,1.42,1.5,1.58,1.67,1.75,1.83,1.92,2,2.08,2.17,2.25,2.33,2.42,2.5,2.58,2.67,2.75,2.83,2.92,3,3.08,3.17,3.25,3.33,3.42,3.5,3.58,3.67,3.75,3.83,3.92,4,4.08,4.17,4.25,4.33,4.42,4.5,4.58,4.67,4.75,4.83,4.92
D16,Sample X30,57750359,56856081,55778504,54820349,54087152,53706667,53120665,52931811,52665194,52148624,51990320,51895893,51848680,51712594,51470972,51562622,51395986,51237682,51279341,51412650,51184914,51007170,51004392,50926629,51026610,50734998,50818316,50715557,50640571,50660012,50637794,50473936,50437831,50271196,50290636,50057346,50126778,50173991,50168437,50262864,50146219,49882379,49907374,49876825,49735184,49685194,49735184,49768511,49682416,49760180,49579658,49493563,49360254,49632426,49476899,49418577,49404690,49401913,49285268,49235277
D17,Sample X30,42923531,43430315,43099778,42760223,43176237,43391301,43313078,43443254,43543238,43343270,43340525,43426982,43528535,43567156,43486189,43633225,43418160,43394634,43537553,43636949,43539318,43523634,43520301,43456389,43619697,43557746,43550884,45919228,43409142,43486581,43513635,43446391,43534808,43422669,43423453,43332683,43426002,43462075,43552649,45999769,43550100,43402672,43460702,43380519,43333467,43362090,43383459,43457173,43430119,43491874,43422277,43303864,43276417,43445018,43409730,45752592,43471681,43402868,43385616,45744261
D18,Sample X30,42774338,42462622,42288727,42197761,42101109,42332250,42302059,42453212,42579467,42405376,42435175,42581035,42579467,42649260,42618676,42743167,42697684,42615147,42734344,42831976,42812960,42741990,42750224,42737285,42876871,42776887,42841779,42766692,42694351,42833153,42832565,42715132,42784533,42701997,42710819,42642006,42672001,42744147,42854326,42936078,42835897,42689057,42715916,42685921,42688077,42692194,42657690,42766692,42693763,42810019,42710623,42652592,42557313,42722582,42688665,42625734,42705329,42663179,42589073,42573977
D19,Sample X31,56628345,55850712,54834235,54356546,53673340,53523368,52937366,52720740,52498559,52029202,51704262,51509854,51332109,51101597,50876638,50932184,50654458,50471158,50446163,50421168,50315632,49996247,50032351,49871270,49921261,49821279,49824057,49607430,49460235,49485231,49546331,49349145,49454681,49207505,49193618,48949219,49090860,49096414,49149182,49185287,49043646,48793693,48799247,48743702,48704821,48649275,48621503,48563180,48568735,48660384,48482640,48357663,48210468,48418763,48421540,48249350,48346554,48221577,48043832,48085491
D20,Sample X31,37850789,37707870,37683756,37805110,37866277,38045269,38068598,38238964,38388745,38380511,38436973,38576755,38638118,38718693,38748493,38951206,38881609,38864357,39013942,39125689,39103732,39140393,39190385,39117651,39253316,39238613,39287037,39260962,39247043,39292918,39383884,39328599,39395255,39311935,39372906,39281155,39376434,39423290,39533273,39595616,39572482,39429367,39517197,39450737,39437798,39452501,39483281,39541311,39503866,39596204,39563268,39513080,39430544,39603458,39563464,39541115,39653646,39609143,39563464,39557975
D21,Sample X31,56514478,55370246,54350992,53556695,52948475,52495781,51859789,51626499,51557067,51057160,50923852,50882193,50660012,50454495,50201764,50212873,50001801,49932370,49918483,49965697,49679639,49543553,49476899,49413022,49518558,49207505,49232500,49135296,48949219,49001987,48968660,48846461,48777029,48571512,45869544,45657224,48493749,48513190,45767207,48521521,48440981,48193805,45494504,48113264,47988287,47993842,45304338,48027169,45227683,48004951,45198668,45122601,44953020,47807765,47721670,47624466,45042810,47652239,44894009,44785203
D22,Sample X32,54387096,53484486,51873675,49710189,50793321,50251755,49779620,49543553,49326927,48846461,48685380,48482640,48404876,48193805,47954960,48032723,47888306,47718893,47741111,47829983,48902006,48971438,49110301,49082528,49243609,49126964,49201950,49124187,48979769,49001987,49115855,49054755,49076973,48860347,48927001,48754811,48802025,48793693,48927001,48946442,48890897,48685380,48771475,48702043,48690934,48660384,48713152,48732593,48677048,48757588,48646498,48571512,48449313,48665939,48585398,48468753,48607616,48532630,48440981,48407654
D23,Sample X32,51304337,50026797,49543553,48465976,48074382,48402099,48485417,48877011,49254718,49360254,49687971,50148996,50543367,51032165,51137701,51623722,51587617,51712594,51834793,52170842,52168065,52076415,51956993,51862566,51968102,51879230,51920888,51654271,51234905,51212687,51193246,50959956,51104374,51026610,51018279,50543367,50318409,50137887,49987915,50004579,49746293,49465790,49432463,49213059,49210282,49035315,49038092,49051978,48815911,49046424,49043646,48790916,48710375,48790916,48668716,48588176,48552071,48468753,48340999,48343777
D24,Sample X32,43986111,47970786,44402125,43283475,43044492,43285631,43374833,43721642,44027673,44177454,44413692,44723251,44982035,45185729,45294927,45515481,45523323,45471763,45602723,45691532,45652127,45548613,45463725,45309043,45282576,45235917,45255130,45160242,45057513,45102212,45184160,44913614,45040065,45075354,45292379,45294927,45523127,45715450,45826413,46130288,46215569,46105586,46164400,46113820,48902006,46109899,45925810,45788576,48066051,45314924,45062610,44854407,44644832,47432835,44657183,44515048,47285640,47255090,44535829,47157886
E01,Sample X33,55606313,46184985,40765042,39907136,39739907,40011042,40192974,40558604,41021277,41279080,41918393,42717876,43749089,44852643,46262032,50912743,51501522,51743144,52040311,52273601,52270823,52245828,52354141,52318037,52537440,52534663,52612426,52512445,52473563,52606872,52587431,52445791,52448568,52265269,52215278,52112519,52170842,52068083,52073638,51990320,51807021,51507077,51393209,51204355,51043274,50932184,50779434,50940515,50673898,50651680,50568362,50321186,50162882,50415613,50276750,50129555,50235091,50126778,49982360,49987915
E02,Sample X33,39381728,39435445,39987516,40276687,40421370,40780726,40926390,41145179,41338287,41291235,41482186,41571976,41738029,41801156,41826446,44422285,44363962,44330635,44500048,44719451,44622247,42217758,44702788,44694456,42480462,44716674,44816656,44772219,44716674,44899973,44924969,44774997,44919414,44786106,44813878,44755556,44844428,44922191,45016618,45091604,45033282,44844428,44941632,44905528,44863869,44919414,44902751,45063832,44947187,45044391,44938855,44888864,44877755,45005509,45041614,44972182,44988846,45041614,44916637,44908305
E03,Sample X33,37811775,37700224,37616120,37694735,37595142,37870590,37914113,37974691,38105455,38016842,38103299,38252687,38353064,38377962,38355417,38530880,38486377,38493042,38616356,38738298,38708303,38662820,38767117,38738298,38905919,38902979,38944737,38916898,38922387,39080206,39090008,39042761,39091969,39007472,39081774,38993553,39145490,39204108,39315071,39403489,39354085,39256845,39288017,39323502,39391138,39424270,39444855,39553662,39436425,39526607,39503474,39412507,39358006,39593264,39581305,39537390,39636786,39592871,39505434,39505826
E04,Sample X34,52892930,51612612,49507449,49165846,48143814,48013283,47513376,47357849,47327299,47682789,47871642,47902192,47999396,47891083,47824429,48060496,47907747,47810543,47877197,48074382,47963292,47821652,48043832,47932742,48096600,47982733,48035501,47993842,47952183,48041055,48146591,47971624,48032723,47938297,47971624,47874420,48049387,48068828,48168809,48271568,48163255,47985510,48043832,48102155,48035501,48021614,48068828,48254904,48160477,48241018,48182696,48132705,48071605,48296563,48282677,48277122,48385436,48329890,48266013,48188250
E05,Sample X34,48621503,48477085,48360440,48043832,47643907,47849424,47785547,47893860,47946628,47754997,47782770,47763329,47841092,47749443,47685566,47891083,47696675,47613357,47718893,47832761,47710561,47518930,47693898,47610580,47727225,47605025,47668902,47585584,47493935,47630021,47607803,47449499,47582807,47377290,47418949,47263422,47443944,47449499,47574475,47560589,47485603,47332854,47388399,47388399,47332854,47371735,47396731,47457830,47371735,47424503,47349517,47199545,47180104,47416172,47391176,47293972,47388399,47257868,47221763,47185659
E06,Sample X34,57389315,56825531,54837012,53401168,51948661,51909779,51248791,50871084,50646126,50079565,49887934,49662975,49515781,49365809,49168623,49138073,48890897,48713152,48654830,48685380,48607616,48296563,48465976,48365995,48474308,48285454,48293786,48188250,48093823,48202136,48166032,47993842,48054942,47877197,47924410,47791102,47938297,47891083,47938297,47974401,47927188,47768884,47724448,47779993,47655016,47643907,47660571,47816097,47660571,47774438,47691120,47543926,47555035,47793879,47671680,47630021,47671680,47616134,47485603,47491158
E07,Sample X35,53515036,52218055,51790357,51529295,50907188,50857198,50340627,50265641,50162882,49635203,49471344,49221391,49124187,48924224,48843684,48974215,48746479,48574289,48649275,48690934,48543739,48407654,48446535,48421540,48488194,48415985,48396545,48360440,48229909,48304895,48377104,48188250,48202136,48043832,48110487,47954960,48063273,48093823,48174364,48252127,48132705,47999396,48010505,47949406,47949406,47943851,47963292,48068828,48021614,48052164,47949406,47891083,47854979,48074382,47979955,47943851,48041055,47991065,47857756,47863311
E08,Sample X35,57225456,56853303,55853490,55067525,54164915,53845530,53337291,53403946,53292855,52834607,52804057,52765176,52754067,52623535,52606872,52726294,52537440,52431904,52420795,52493004,52443013,52259714,52381914,52279155,52309705,52170842,52212501,52098633,51976434,52054197,52068083,51979211,51987543,51737589,51715371,51601503,51734812,51768139,51818130,51834793,51712594,51451531,51534849,51440422,51351550,51304337,51326555,51384877,51323777,51393209,51198801,51018279,51007170,51240460,51212687,51107151,51168251,51037720,50904411,50854420
E09,Sample X35,52934589,52031979,49815725,50079565,49160291,48868679,48435426,48371549,48199359,47899415,47913301,47827206,47904969,47691120,47724448,47749443,47543926,47455053,47482826,47524485,47396731,47257868,47280086,47241204,47246759,47138445,47180104,47032910,46971810,47080123,47016246,46885715,46935705,46741297,46777402,46635761,46724634,46771847,46841279,46869051,46760738,46546889,46530225,46494121,46477457,46485789,46435799,46555221,46449685,46510785,46394140,46296935,46213618,46480235,46380253,46291381,46416358,46269163,46238613,46180291
E10,Sample X36,46244168,46369144,46433021,46491344,46263608,46427467,46288604,46335817,46449685,46180291,46305267,46283049,46399694,46410803,46374699,46580216,46413580,46374699,46455239,46613543,46527448,46458017,46563553,46505230,46607989,46549666,46574662,46524671,46480235,46560775,46613543,46510785,46519116,46355258,46433021,46244168,46444130,46496898,46499676,46663534,46566330,46352481,46410803,46349703,46335817,46363590,46424689,46560775,46460794,46480235,46402471,46319154,46238613,46430244,46369144,46408026,46391362,46396917,46324708,46258054
E11,Sample X36,47666125,47538371,47566144,47641130,47493935,47624466,47574475,47577253,47591139,47335631,47380067,47427281,47402285,47355072,47363404,47527262,47291195,47299527,47371735,47507821,47371735,47257868,47327299,47299527,47396731,47285640,47291195,47199545,47146777,47266199,47332854,47255090,47257868,47049573,47196768,47041241,47199545,47138445,47282863,47330076,47171773,47055128,47038464,47013469,47044019,47055128,47099564,47277309,47152332,47216209,47141223,47066237,46971810,47163441,47102341,47044019,47127336,47080123,46999582,46938483
E12,Sample X36,56331178,55614645,54589836,53745549,52981802,52606872,52076415,51765362,51537626,51021056,50904411,50771103,50687785,50496154,50418390,50498931,50221205,49987915,50051792,50054569,49962920,49799061,49718521,49624094,49704634,49451904,49468567,49285268,49265827,49226946,49296377,49126964,49085305,48951997,48963106,48777029,48882565,48877011,48879788,48954774,48824243,48593730,48610394,48504858,48554848,48474308,48460422,48568735,48413208,48457644,48363217,48235463,48174364,48415985,48304895,48182696,48257682,48182696,48116041,48038278
E13,Sample X37,43833505,43666870,43764074,44002918,43972368,44258426,44280644,44294531,44530598,44344521,44508380,44533375,44608361,44597252,44594475,44922191,44736115,44744447,44763888,44905528,44780551,44780551,44936078,44833319,44986068,44922191,45002732,44855537,44916637,45069386,45072164,44961073,44963850,44916637,44927746,44805546,45005509,45022173,45099936,45158259,45155481,45013841,45088827,45008287,45047168,45102713,45161036,45219358,45172145,45219358,45147150,44991623,44966628,45247131,45163813,45119377,45186031,45083273,44977737,44922191
E14,Sample X37,57603164,56047898,54550954,53451159,52445791,52079192,51487636,51065492,50837757,50293414,50221205,49965697,49876825,49568549,49515781,49562994,49315818,49224168,49188064,49218614,49046424,48960329,48988101,48890897,48902006,48788138,48857570,48677048,48646498,48743702,48727039,48585398,48565957,48396545,48407654,48291009,48371549,48368772,48443758,48435426,48385436,48277122,48274345,48179918,48207691,48182696,48282677,48393767,48177141,48329890,48249350,48143814,48143814,48396545,48260459,48141037,48241018,48163255,48102155,48027169
E15,Sample X37,54303778,53659454,52537440,51695930,50918297,50787766,50243423,49774066,49524112,48974215,48832575,48671493,48535408,48368772,48229909,48340999,48060496,47977178,47966069,48002174,47799434,47782770,47829983,47666125,47804988,47666125,47682789,47574475,47577253,47591139,47657793,47435612,47502267,47352295,47374513,47218986,47377290,47338408,47446721,47477271,47371735,47266199,47238427,47182882,47177327,47202322,47266199,47391176,47191213,47288418,47177327,47124559,47041241,47296749,47199545,47141223,47232872,47188436,47099564,47030132
E16,Sample X38,38042720,37849221,37807266,37929404,37806678,38058208,38123688,38204068,38391881,38296014,38512255,38582440,38688894,38708107,38735554,38991592,38957284,38924152,39094321,39199207,39125493,39159213,39276058,39270961,39457794,39398980,39419957,39371729,39448972,39506022,39554250,39498572,39547584,39460147,39508767,39473674,39572090,39586206,39739123,39771667,39761669,39647961,39683446,39636002,39668938,39724812,39757160,39884395,39775980,39836755,39771079,39733438,39710696,39952816,39863810,39818327,39923408,39892237,39860085,39767942
E17,Sample X38,48821465,48113264,47752220,47460608,47352295,47402285,47324522,47213432,47285640,46880160,47038464,46913487,47013469,46852388,46938483,47066237,46891269,46724634,46894047,46946815,46799620,46674643,46763515,46596880,46780179,46674643,46741297,46632984,46632984,46688529,46699638,46574662,46569107,46438576,46458017,46358035,46438576,46524671,46574662,46591325,46544112,46380253,46369144,46308045,46388585,46408026,46394140,46427467,46413580,46469126,46355258,46230281,46130300,46421912,46385808,46310822,46333040,46308045,46210840,46141409
E18,Sample X38,57281002,56103443,55145288,54273228,53481709,53228978,52845716,52459677,52354141,51818130,51770916,51459863,51482081,51240460,51215464,51243237,50971065,50746107,50762771,50829425,50518372,50373954,50260087,50157328,50287859,50101783,50096228,49882379,49915706,49882379,49835166,49718521,49729630,49524112,49551885,49432463,49457458,49490785,49490785,49535221,49446349,49215837,49176955,49085305,49104746,49029760,49015874,49074196,48963106,49010319,48910338,48724261,48729816,48860347,48821465,48749257,48793693,48696489,48568735,48452090
E19,Sample X39,46271940,45824801,45808138,45783142,45580402,45691493,45635947,45577625,45733152,45488753,45680384,45705379,45802583,45735929,45794251,46010878,45916451,45952555,46058091,46205286,46041428,46035873,46133077,46099750,46260831,46138632,46174736,46141409,46085864,46191400,46249722,46113636,46252499,46005323,46124745,46038650,46196954,46269163,46299713,46335817,46238613,46096973,46105305,46085864,46102527,46113636,46160850,46258054,46119191,46227504,46141409,46063646,46019209,46308045,46183068,46105305,46152518,46177513,46049759,46019209
E20,Sample X39,48463199,48343777,48121596,48091046,47946628,47982733,47902192,47827206,47921633,47585584,47732779,47677234,47699452,47643907,47618912,47738334,47527262,47521707,47555035,47627243,47513376,47416172,47513376,47388399,47535594,47385622,47382844,47302304,47321745,47368958,47418949,47249536,47232872,47085678,47085678,47041241,47094009,47188436,47232872,47257868,47185659,46966255,46938483,46938483,46919042,47030132,46999582,47044019,46916265,47041241,46860719,46763515,46738520,46977364,46855165,46827392,46841279,46769070,46627430,46616320
E21,Sample X39,52068083,50982174,50593358,50104560,49785175,49737962,49463013,49404690,49443572,49132519,49218614,49101969,49121410,48927001,48957551,49068642,48771475,48721484,48838129,48846461,48693711,48627057,48710375,48515967,48599285,48477085,48432649,48377104,48304895,48357663,48340999,48213245,48196582,47988287,48046610,47907747,48066051,48027169,48035501,48099378,47913301,47716116,47743888,47688343,47738334,47724448,47741111,47854979,47699452,47718893,47618912,47510598,47449499,47691120,47613357,47524485,47574475,47430058,47366181,47313413
E22,Sample X40,54756472,54189910,53162324,51557067,50623908,50099005,49499117,49215837,48932556,48363217,48302118,48077160,48016060,47677234,47616134,47616134,47363404,47266199,47241204,47291195,47149555,47085678,47182882,47046796,47127336,46996805,46974587,46927374,46941260,46938483,46921819,46763515,46846833,46680197,46732965,46644093,46696861,46780179,46780179,46852388,46785733,46477457,46552443,46499676,46557998,46502453,46577439,46627430,46538557,46571884,46446908,46408026,46352481,46527448,46508007,46377476,46485789,46438576,46324708,46258054
E23,Sample X40,53073452,52279155,48088269,47902192,47577253,47874420,47899415,48060496,48288231,48157700,48396545,48493749,48879788,49035315,49310263,49621317,49629648,49737962,49754625,49910152,49787952,49529667,49246386,49035315,49207505,49179732,49329704,49507449,49712966,49865716,49990692,50132333,50054569,49782398,49749071,49537999,49624094,49518558,49426908,49432463,49226946,49021428,48993656,48863124,48849238,48827020,48774252,48782584,48613171,48635389,48477085,48327113,48282677,48507635,48382658,48243795,48299340,48199359,48074382,47982733
E24,Sample X40,45758147,48068828,44041800,43533561,41028923,41358088,43741856,44055686,44483384,44561148,45036059,45286013,45566516,45755370,46130300,46277495,46369144,46388585,46566330,46569107,46483012,46391362,46469126,46191400,46196954,46155295,46138632,46113636,46099750,46180291,46219172,46269163,46230281,46146963,46221949,46183068,46313599,46377476,46383031,46424689,46366367,46185845,46085864,46010878,45922005,45827578,45744261,45955332,45899787,46063646,46083086,45966441,45874792,46071977,45935892,45938669,45958110,45816469,45705379,45583179
F01,Sample X41,55453564,54048270,52545772,51562622,50979397,50940515,50673898,50751662,50987729,50843311,51012724,51057160,51276564,51229351,51343218,51501522,51321000,51387654,51418204,51476527,51443200,51501522,51698708,51548735,51693153,51457086,51523740,51465418,51462640,51451531,51504299,51321000,51379323,51171028,51301559,51132146,51226573,51223796,51248791,51221019,51173805,50948847,50940515,50984952,50923852,50946070,50951624,51018279,50868307,50998838,50829425,50784989,50773880,50957179,50948847,50809984,50937738,50823870,50682230,50732221
F02,Sample X41,37909211,38018410,39269000,40601342,41812723,45672052,46827392,48018837,49140850,49835166,50590581,51096042,51582063,51923666,52140292,52468009,52412464,52584654,52826275,52995688,52967916,53020684,53237310,53151215,53426164,53281746,53376173,53345623,53370619,53445605,53523368,53448382,53515036,53417832,53590022,53428941,53623349,53623349,53759435,53801094,53731662,53559472,53676117,53595577,53667785,53726108,53728885,53809426,53606686,53734440,53684449,53665008,53692781,53848307,53795539,53717776,53789985,53695558,53559472,53576136
F03,Sample X41,40164940,44238985,46596880,48804802,50665567,52043088,52640199,53087338,53365064,53309519,53395614,53492818,53592799,53590022,53651122,53676117,53562250,53581690,53587245,53592799,53570581,53578913,53690004,53462268,53628904,53431718,53540031,53495595,53398391,53540031,53556695,53423386,53373396,53323405,53426164,53337291,53406723,53487263,53503927,53540031,53426164,53137329,53306742,53228978,53273414,53376173,53353955,53417832,53273414,53453936,53312296,53315073,53245642,53501150,53373396,53278969,53406723,53301187,53203983,53181765
F04,Sample X42,46566330,46324708,45935892,45985882,43215054,45844242,45799806,45858128,45888678,45841465,45971996,45935892,46080309,45949778,46077532,46208063,46035873,46144186,46135854,46191400,46158072,46058091,46305267,46171959,46244168,46155295,46213618,46155295,46138632,46252499,46260831,46133077,46155295,46044205,46166404,46102527,46191400,46146963,46146963,46241390,46135854,45922005,46033096,46021987,46071977,46105305,46113636,46285826,46027541,46138632,46041428,46077532,46080309,46227504,46169182,46130300,46177513,46099750,46046982,45955332
F05,Sample X42,47646684,47324522,47424503,47174550,47149555,47119005,47066237,47024578,47121782,46899601,46816283,46766293,46757961,46682975,46724634,46830170,46619098,46682975,46730188,46788511,46699638,46588548,46857942,46613543,46810729,46674643,46749629,46707970,46619098,46755184,46730188,46602434,46607989,46488566,46621875,46555221,46630207,46666311,46671866,46741297,46610766,46449685,46516339,46496898,46635761,46638539,46591325,46707970,46555221,46607989,46516339,46563553,46519116,46752406,46552443,46563553,46655202,46624652,46430244,46466348
F06,Sample X42,47019023,46766293,46685752,46644093,46535780,46471903,43731249,46252499,46241390,45988660,46074755,45977551,43602445,45963664,46052537,46130300,45872015,46002546,45955332,45963664,45952555,45941446,46094195,45994214,46102527,46002546,45980328,46016432,45963664,46066423,46088641,45996991,46021987,45902564,45988660,45924783,46074755,46069200,46149741,46160850,46130300,45910896,45983105,45988660,43527751,46035873,46080309,46149741,45980328,46083086,45949778,46016432,46021987,46213618,46060868,45996991,46130300,45991437,45885901,45880346
F07,Sample X43,37797268,37544954,37514567,37612787,37554757,37635136,37680031,37751393,37897645,37797268,37920386,37973711,38118002,38061737,38206420,38320716,38207792,38345810,38378550,38450696,38419524,38437365,38612239,38573814,38675171,38565580,38610671,38641647,38677131,38760648,38817698,38733005,38698697,38668309,38763588,38735750,38811816,38879649,38922191,39003551,38921407,38797897,38880433,38838871,38939836,38989436,38946697,39059229,38942972,39020411,38971399,39029626,39032370,39174309,39127846,39123140,39160782,39120004,39072364,39106476
F08,Sample X43,41918589,41699211,41841542,41588444,41287510,41268298,41202033,41329661,41467090,41406904,41513946,41605500,41800764,41727050,41842326,42079936,41989362,42091503,42170118,42270887,42295785,42359305,47866088,43640870,43701449,43662828,43789867,46471903,44056688,46824615,44379971,44335076,47007914,46941260,47105118,47060682,47255090,47318967,47366181,47416172,47305081,47160664,47171773,47132891,47166218,47082900,47177327,47193991,46966255,46991251,46760738,46766293,46674643,46788511,46682975,46546889,46508007,46316376,43691255,43540102
F09,Sample X43,51948661,50504485,48468753,49040869,49196396,49643535,49574103,49685194,49882379,49687971,49868493,50012910,50126778,50135110,50287859,50451718,50296191,50426722,50440608,50482267,50360068,50248977,50415613,50396172,50501708,50318409,50385063,50487822,50423945,50560031,50543367,50496154,50471158,50337850,50362845,50243423,50357291,50332295,50332295,50357291,50132333,49912929,49829611,49768511,49626871,49499117,49421354,49376918,49104746,49057533,48796470,48715930,48554848,48682602,48507635,48338222,48313227,48260459,48074382,47993842
F10,Sample X44,59155653,57742027,56514478,55520218,54581504,54056602,53376173,52867934,52526331,52001429,51709817,51545958,51390432,51237682,51121037,51057160,50768325,50718335,50701671,50782212,50565585,50426722,50526704,50385063,50462827,50251755,50237868,50112892,50115669,50132333,50165660,49946256,49932370,49812948,49915706,49724075,49782398,49804616,49829611,49865716,49676862,49521335,49507449,49471344,49488008,49496340,49482454,49629648,49415799,49385249,49263050,49310263,49254718,49407467,49335259,49304709,49282491,49196396,49093637,49079751
F11,Sample X44,57436528,56742213,55842381,55198056,54264896,53906630,53326182,52917925,52615204,51940329,51670935,51323777,51132146,50934961,50815539,50787766,50543367,50507263,50496154,50443386,50254532,50157328,50229537,50068456,50101783,49937924,49860161,49787952,49715743,49721298,49612985,49485231,49421354,49268604,49393581,49143628,49268604,49240832,49160291,49235277,49043646,48849238,48813134,48782584,48765920,48715930,48710375,48763143,48574289,48557626,48415985,48390990,48268791,48499303,48360440,48263236,48246573,48149368,48018837,47979955
F12,Sample X44,57281002,56056230,54373210,53345623,52326368,51484859,50560031,49882379,49363031,48704821,48316004,47918856,47710561,47399508,47191213,47193991,46830170,46682975,46663534,46646870,46402471,46244168,46316376,46160850,46177513,45985882,45960887,45872015,45788697,45860906,45897010,43222112,45633170,45549852,45555407,45377662,43041160,45530412,45558184,45574848,45433207,42792767,42878048,42774926,45263795,42829428,42794531,45322117,45222136,42768065,45133263,42663179,45041614,45174922,42739050,45052723,45102713,42642986,42558293,42497322
F13,Sample X45,55381355,56042343,56258970,56108998,55534105,55223051,54648158,54248233,54134365,53812203,53770544,53670563,53714999,53609463,53612240,53642790,53423386,53428941,53317851,53276192,53184542,53067897,53131774,52959584,53054011,52851271,52798503,52717962,52645753,52670749,52642976,52409686,52401355,52273601,52281932,52101410,52215278,52179174,52245828,52237496,52037533,51807021,51845902,51743144,51729257,51715371,51676489,51745921,51529295,51504299,51365436,51376545,51304337,51495968,51337664,51223796,51234905,51154364,51029388,50932184
F14,Sample X45,59105662,58303034,57019939,56114552,55159174,54725922,54009388,53498373,53240087,52590208,52365250,52054197,51776471,51512631,51370991,51273787,50851643,50779434,50582249,50468381,50268418,50148996,50151773,49954588,49918483,49621317,49571326,49435240,49454681,49404690,49315818,49121410,49113078,48957551,48924224,48724261,48824243,48746479,48771475,48738148,48599285,48291009,48349331,48235463,48191027,48210468,48143814,48238241,48071605,48007728,47888306,47846647,47716116,47857756,47779993,47716116,47696675,47610580,47471717,47399508
F15,Sample X45,52281932,51037720,50246200,49840720,49518558,49518558,49174178,48921447,48890897,48590953,48543739,48507635,48554848,48393767,48377104,48538185,48340999,48404876,48365995,48507635,48385436,48340999,48449313,48360440,48440981,48285454,48277122,48232686,48218800,48302118,48340999,48227132,48168809,48038278,48135482,47985510,48171586,48179918,48196582,48271568,48168809,47902192,47943851,47957737,47932742,47957737,48007728,48107709,47891083,47982733,47860533,47891083,47868865,48054942,47979955,47863311,48004951,47849424,47771661,47741111
F16,Sample X46,60402643,59580573,58708514,58008644,56886631,56456155,55800722,55209165,54837012,54312110,54026052,53642790,53551140,53259528,53062343,53031793,52731849,52595763,52592986,52576322,52323591,52229164,52254160,52070861,52195837,51857011,51870898,51765362,51668158,51682044,51590394,51420982,51390432,51251569,51301559,51115483,51237682,51179360,51196023,51240460,51054383,50882193,50807207,50815539,50790543,50751662,50668344,50834979,50593358,50643349,50496154,50468381,50418390,50548922,50423945,50346182,50343404,50190655,50143442,49985138
F17,Sample X46,53290078,51784803,50909966,50462827,49943479,49871270,49351922,49235277,49124187,48668716,48504858,48402099,48388213,48129928,48163255,48199359,47916078,47885529,47863311,47974401,47866088,47716116,47752220,47688343,47788325,47677234,47588362,47552257,47538371,47577253,47505044,47349517,47338408,47193991,47260645,47152332,47202322,47243981,47238427,47266199,47121782,46960701,46974587,46960701,46974587,46971810,46921819,47016246,46855165,46930151,46752406,46735743,46735743,46857942,44275086,46677420,44171180,46641316,46488566,46449685
F18,Sample X46,51573731,50526704,49115855,49099192,48415985,48288231,47938297,47788325,47810543,47502267,47380067,47202322,47213432,47021801,47091232,47205100,46932928,46999582,47044019,47035687,47352295,47471717,47638352,47566144,47641130,47482826,47505044,47388399,47446721,47516153,47463385,47382844,47355072,47135668,47235650,47132891,47202322,47277309,47188436,47302304,47174550,46985696,46977364,46921819,46996805,46946815,46927374,46969033,46805174,46827392,46760738,44101583,46624652,46774624,44175885,46599657,46655202,46533003,46444130,46452462
F19,Sample X47,57811458,56253415,54995316,53451159,51487636,49968474,48324336,50946070,51043274,50671121,50415613,50162882,50071233,49929593,49912929,50015688,49851829,49796284,49796284,49835166,49754625,49687971,49835166,49718521,49782398,49799061,49729630,49654644,49729630,49721298,49735184,49671307,49587989,49532444,49615762,49499117,49521335,49624094,49582435,49640757,49601876,49399136,49374140,49324150,49310263,49385249,49396358,49460235,49276936,49274159,49163069,49218614,49082528,49265827,49279714,49104746,49149182,49121410,48949219,48877011
F20,Sample X47,54284337,52951252,51976434,51321000,50473936,50232314,49685194,49351922,49271382,48821465,48696489,48390990,48241018,47988287,47985510,47910524,47646684,47602248,47607803,47563366,47405063,44723055,47410617,47230095,47346740,44560335,44497992,46977364,46971810,46994028,44377227,44242934,44226662,44080214,44156869,44022772,44088056,44097074,46652425,44130990,44022968,43888871,43880833,43842016,43837507,43843976,43841820,43920435,43767321,43817902,46188622,43685569,43590878,46271940,43677531,43605386,46183068,43573822,43461879,43373853
F21,Sample X47,53640013,52576322,49432463,49579658,45947767,45566062,45139657,44893029,44715213,44292142,44219212,44042573,44014342,43901810,43911417,43932394,43732621,43741835,43701841,43772027,43675179,43568921,43713996,43611071,43679492,43603229,46121968,43547552,43605582,43612051,43607346,43459134,43567548,43422473,43479327,43414239,43460114,43552257,43564804,43588722,43547748,43344642,43391889,43362286,43358561,43398163,43348955,43395614,43312882,43399535,43325821,43233875,43168003,43350327,43334447,43224661,43328566,43257989,43176237,43095269
F22,Sample X48,38227593,38262098,41675574,42933673,44750001,46819061,48299340,49271382,47774438,48702043,49343590,49662975,49896265,50029574,50232314,50390618,50190655,50229537,50193432,50348959,50198987,50173991,50212873,50032351,50135110,49246386,49457458,49368586,49349145,49379695,49399136,49215837,49218614,49046424,49174178,48896452,49054755,49024206,48965883,49026983,48810356,48524299,48527076,48363217,48346554,48241018,48077160,48043832,47796656,47841092,47702229,47557812,47388399,47488380,47457830,47330076,47410617,47221763,47127336,47002360
